run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_loss_step,min_val_loss,train_time_s,metrics.train_accuracy,test_accuracy,metrics.val_accuracy,metrics.epoch,metrics.train_loss_epoch,num_params,metrics.lr-Adam,test_f1_macro,params.n_train,n_head,params.scheduler_params/factor,params.agg,params.dataset,params.tokenizer,params.batch_size,params.epochs,params.train_fraction,emb_dim,params.optimizer_params/lr,params.scheduler_params/mode,lr,params.scheduler,params.scheduler_interval,params.optimizer_params/weight_decay,n_layers,params.n_classes,params.n_val,n_heads_label_attn,params.scheduler_params/patience,vocab_size,params.optimizer,params.n_test,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.source.git.commit,tags.mlflow.user,architecture
e39eb6d42ad94c088f92c933f4588325,13,FINISHED,mlflow-artifacts:/13/e39eb6d42ad94c088f92c933f4588325/artifacts,2026-07-20 21:10:53.913000+00:00,2026-07-20 22:44:16.806000+00:00,0.29323887825012207,0.4903195798397064,5421.8,0.8716608285903931,0.8604,0.8561599850654602,22.0,0.43126732110977173,1324135,0.0005,0.5364,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,64,0.0005,min,0.0005,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,20000,<class 'torch.optim.adam.Adam'>,50000,bald-smelt-611,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
88a0e65f062240039d14d4751a626ffe,13,FINISHED,mlflow-artifacts:/13/88a0e65f062240039d14d4751a626ffe/artifacts,2026-07-20 13:38:48.203000+00:00,2026-07-20 14:51:23.810000+00:00,0.35617581009864807,0.490409791469574,4172.7,0.8706414699554443,0.8621,0.8551200032234192,17.0,0.4344301223754883,684135,0.0005,0.5298,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,64,0.0005,min,0.0005,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,10000,<class 'torch.optim.adam.Adam'>,50000,upbeat-wolf-479,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
5fa1f69f1c254778a81f3f0cc3210e5c,13,FINISHED,mlflow-artifacts:/13/5fa1f69f1c254778a81f3f0cc3210e5c/artifacts,2026-07-20 07:33:40.107000+00:00,2026-07-20 08:28:53.982000+00:00,0.5561825037002563,0.49176961183547974,3135.3,0.8678646683692932,0.8601,0.8561999797821045,14.0,0.44658058881759644,364135,0.0005,0.528,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,64,0.0005,min,0.0005,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,5000,<class 'torch.optim.adam.Adam'>,50000,capricious-gnat-276,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
98fecd1dcfbf4e9f83bac5708d98a214,13,FINISHED,mlflow-artifacts:/13/98fecd1dcfbf4e9f83bac5708d98a214/artifacts,2026-07-20 07:18:10.475000+00:00,2026-07-20 09:17:34.437000+00:00,0.588026762008667,0.4935585856437683,6980.2,0.8624036908149719,0.8574,0.8541600108146667,25.0,0.46156737208366394,727591,0.001,0.539,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,128,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,5000,<class 'torch.optim.adam.Adam'>,50000,likeable-hog-577,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
484663ceff144045835f141c5c61157d,13,FINISHED,mlflow-artifacts:/13/484663ceff144045835f141c5c61157d/artifacts,2026-07-23 12:10:00.078000+00:00,2026-07-23 17:21:29.770000+00:00,0.2904359698295593,0.494404673576355,18526.2,0.9008331298828125,0.8644,0.8636199831962585,12.0,0.30078765749931335,5556225,0.0001,0.5697,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,256,0.0001,min,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,4,2,20000,<class 'torch.optim.adam.Adam'>,50000,capable-shark-212,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText + Label Attention
3ccc28166bde45b3a4419f4777412c97,13,FINISHED,mlflow-artifacts:/13/3ccc28166bde45b3a4419f4777412c97/artifacts,2026-07-22 23:39:32.264000+00:00,2026-07-23 14:52:28.074000+00:00,0.30611270666122437,0.49469947814941406,54552.0,0.8601423501968384,0.8574,0.8522999882698059,14.0,0.45964279770851135,6516737,0.001,0.5318,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,512,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,4,2,10000,<class 'torch.optim.adam.Adam'>,50000,adorable-steed-523,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText + Label Attention
5fed7d9593614cf4a085245b00a933e5,13,FINISHED,mlflow-artifacts:/13/5fed7d9593614cf4a085245b00a933e5/artifacts,2026-07-19 18:09:54.287000+00:00,2026-07-19 21:17:58.215000+00:00,0.5008859634399414,0.4956431984901428,11103.6,0.8690155744552612,0.8611,0.8565599918365479,52.0,0.4500366151332855,172135,0.0001,0.5128,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,64,0.0001,min,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,2000,<class 'torch.optim.adam.Adam'>,50000,placid-kit-886,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
9a267df80dfb4ac5bb9b9cb1e3a5ec32,13,FINISHED,mlflow-artifacts:/13/9a267df80dfb4ac5bb9b9cb1e3a5ec32/artifacts,2026-07-21 00:40:37.633000+00:00,2026-07-21 11:52:17.753000+00:00,0.16757026314735413,0.49596378207206726,40118.8,0.8928253650665283,0.864,0.8618800044059753,10.0,0.31903329491615295,3956737,0.0001,0.5868,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,512,0.0001,min,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,4,2,5000,<class 'torch.optim.adam.Adam'>,50000,redolent-trout-169,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText + Label Attention
744d5eee1f5846cc8c2eaf0d282f09af,13,FINISHED,mlflow-artifacts:/13/744d5eee1f5846cc8c2eaf0d282f09af/artifacts,2026-07-21 11:53:48.423000+00:00,2026-07-21 22:11:36.979000+00:00,0.2728593647480011,0.4966726303100586,36878.3,0.8959977030754089,0.8648,0.8625800013542175,9.0,0.3115139901638031,6516737,0.0001,0.5898,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,512,0.0001,min,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,4,2,10000,<class 'torch.optim.adam.Adam'>,50000,welcoming-steed-643,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText + Label Attention
4571fe14559e4d10bf2ddbcccfed56ea,13,FINISHED,mlflow-artifacts:/13/4571fe14559e4d10bf2ddbcccfed56ea/artifacts,2026-07-21 22:12:52.092000+00:00,2026-07-22 08:31:26.584000+00:00,0.4370901584625244,0.4970138370990753,36923.6,0.8954300880432129,0.8644,0.85971999168396,9.0,0.3175458014011383,11636737,0.0001,0.5751,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,512,0.0001,min,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,4,2,20000,<class 'torch.optim.adam.Adam'>,50000,big-rat-234,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText + Label Attention
564ea5d4389f4844b234dbe5d666cba3,13,FINISHED,mlflow-artifacts:/13/564ea5d4389f4844b234dbe5d666cba3/artifacts,2026-07-20 17:55:02.207000+00:00,2026-07-20 20:14:39.026000+00:00,0.3994651734828949,0.49887022376060486,8193.6,0.8617343306541443,0.8578,0.8511599898338318,20.0,0.4609248638153076,2734503,0.001,0.5397,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,256,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,10000,<class 'torch.optim.adam.Adam'>,50000,bemused-robin-801,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
42f9c4ce8dea48039327ca827c489667,13,FINISHED,mlflow-artifacts:/13/42f9c4ce8dea48039327ca827c489667/artifacts,2026-07-20 08:04:57.134000+00:00,2026-07-20 10:13:32.307000+00:00,0.6041854619979858,0.5021368861198425,7534.6,0.8608133792877197,0.8555,0.8519999980926514,18.0,0.4633985459804535,1454503,0.001,0.5534,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,256,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,5000,<class 'torch.optim.adam.Adam'>,50000,loud-mole-755,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
43316e983db64446b227ddfd345139be,13,FINISHED,mlflow-artifacts:/13/43316e983db64446b227ddfd345139be/artifacts,2026-07-21 02:12:54.472000+00:00,2026-07-21 03:50:42.161000+00:00,0.5093722939491272,0.5040943622589111,5680.4,0.8609987497329712,0.8556,0.8519600033760071,13.0,0.46593090891838074,5294503,0.001,0.5288,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,256,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,20000,<class 'torch.optim.adam.Adam'>,50000,sincere-snipe-58,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
cf59f6ee469047ce99f905af435a21a2,13,FINISHED,mlflow-artifacts:/13/cf59f6ee469047ce99f905af435a21a2/artifacts,2026-07-20 00:03:22.296000+00:00,2026-07-20 01:27:21.648000+00:00,0.39521580934524536,0.5055292844772339,4857.0,0.8585123419761658,0.8549,0.8521999716758728,18.0,0.47968316078186035,343591,0.001,0.525,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,128,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,2000,<class 'torch.optim.adam.Adam'>,50000,magnificent-wren-402,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
3c23424a2ec94092ab47168707d7b3cc,13,FINISHED,mlflow-artifacts:/13/3c23424a2ec94092ab47168707d7b3cc/artifacts,2026-07-21 18:42:42.286000+00:00,2026-07-21 22:21:22.645000+00:00,0.4299597442150116,0.5056809186935425,12937.5,0.8930860161781311,0.8632,0.8612800240516663,17.0,0.32720252871513367,1432577,0.0001,0.5561,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,128,0.0001,min,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,4,2,10000,<class 'torch.optim.adam.Adam'>,50000,hilarious-newt-148,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText + Label Attention
a3b588038b0149b4be3d3534572c7d55,13,FINISHED,mlflow-artifacts:/13/a3b588038b0149b4be3d3534572c7d55/artifacts,2026-07-20 22:33:35.084000+00:00,2026-07-20 23:30:04.903000+00:00,0.3467826247215271,0.5076054334640503,3205.4,0.8614687323570251,0.8555,0.851859986782074,11.0,0.46735459566116333,2647591,0.001,0.5251,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,128,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,20000,<class 'torch.optim.adam.Adam'>,50000,dashing-cod-142,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
7d6d2084d6a64526bc4255fd803ee7d9,13,FINISHED,mlflow-artifacts:/13/7d6d2084d6a64526bc4255fd803ee7d9/artifacts,2026-07-20 08:30:08.422000+00:00,2026-07-20 09:57:38.247000+00:00,0.4217490255832672,0.5078167915344238,5066.6,0.8608109354972839,0.8563,0.8531000018119812,23.0,0.47582945227622986,364135,0.001,0.5108,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,64,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,5000,<class 'torch.optim.adam.Adam'>,50000,nervous-stoat-193,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
72e6731b8aa2421fb5f3dbf417c15ec6,13,FINISHED,mlflow-artifacts:/13/72e6731b8aa2421fb5f3dbf417c15ec6/artifacts,2026-07-20 00:42:34.909000+00:00,2026-07-20 02:55:57.107000+00:00,0.4787071943283081,0.5083034634590149,7822.6,0.8577833771705627,0.8541,0.8495200276374817,20.0,0.47734037041664124,686503,0.001,0.5376,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,256,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,2000,<class 'torch.optim.adam.Adam'>,50000,enthused-carp-24,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
4abd6b2d3b144b9da61e30e922d8a9c1,13,FINISHED,mlflow-artifacts:/13/4abd6b2d3b144b9da61e30e922d8a9c1/artifacts,2026-07-19 21:19:12.470000+00:00,2026-07-19 22:42:27.170000+00:00,0.532638430595398,0.5087532997131348,4813.8,0.8617814779281616,0.8577,0.8532599806785583,22.0,0.47625553607940674,172135,0.0005,0.5068,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,64,0.0005,min,0.0005,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,2000,<class 'torch.optim.adam.Adam'>,50000,big-panda-435,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
fcad55b2a4bd4e848901c9085d8b9d2c,13,FINISHED,mlflow-artifacts:/13/fcad55b2a4bd4e848901c9085d8b9d2c/artifacts,2026-07-20 22:45:33.141000+00:00,2026-07-21 00:25:42.671000+00:00,0.3980908989906311,0.5111727118492126,5831.1,0.8620462417602539,0.856,0.8517799973487854,25.0,0.47168394923210144,1324135,0.001,0.5077,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,64,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,20000,<class 'torch.optim.adam.Adam'>,50000,upbeat-dolphin-256,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
a966b302c34044d9af4067055ea455f7,13,FINISHED,mlflow-artifacts:/13/a966b302c34044d9af4067055ea455f7/artifacts,2026-07-21 08:56:12.305000+00:00,2026-07-21 11:52:37.554000+00:00,0.30313336849212646,0.5113961100578308,10385.1,0.8920360207557678,0.8631,0.8577799797058105,29.0,0.3358328342437744,699905,0.0001,0.571,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,64,0.0001,min,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,4,2,10000,<class 'torch.optim.adam.Adam'>,50000,unique-eel-160,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText + Label Attention
e9cf5a10f31c4610a5a618ca930088f0,13,FINISHED,mlflow-artifacts:/13/e9cf5a10f31c4610a5a618ca930088f0/artifacts,2026-07-19 21:39:36.374000+00:00,2026-07-20 00:54:29.066000+00:00,0.4320465922355652,0.5118477940559387,11510.5,0.8578810095787048,0.8542,0.8493800163269043,16.0,0.476900190114975,2908327,0.001,0.5472,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,512,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,5000,<class 'torch.optim.adam.Adam'>,50000,secretive-jay-825,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
776794379f7945c79d2328e20592632d,13,FINISHED,mlflow-artifacts:/13/776794379f7945c79d2328e20592632d/artifacts,2026-07-20 00:55:45.572000+00:00,2026-07-20 05:10:34.719000+00:00,0.4493087828159332,0.5126649737358093,15108.6,0.8584122061729431,0.8547,0.8508800268173218,21.0,0.47537553310394287,5468327,0.001,0.5514,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,512,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,10000,<class 'torch.optim.adam.Adam'>,50000,dashing-cub-599,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
3098ec1892634a1093489168afecf84f,13,FINISHED,mlflow-artifacts:/13/3098ec1892634a1093489168afecf84f/artifacts,2026-07-22 09:16:11.919000+00:00,2026-07-22 13:13:16.002000+00:00,0.3831227421760559,0.5143836736679077,13979.6,0.9011814594268799,0.8627,0.8600199818611145,18.0,0.30135422945022583,2712577,0.0001,0.583,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,128,0.0001,min,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,4,2,20000,<class 'torch.optim.adam.Adam'>,50000,resilient-shrew-958,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText + Label Attention
0862356c12e44434a36968fc38c6aa8a,13,FINISHED,mlflow-artifacts:/13/0862356c12e44434a36968fc38c6aa8a/artifacts,2026-07-20 05:11:51.291000+00:00,2026-07-20 10:58:45.175000+00:00,0.4169837236404419,0.5213621854782104,20620.9,0.8591660261154175,0.853,0.8477799892425537,27.0,0.474921852350235,10588327,0.001,0.5344,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,512,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,20000,<class 'torch.optim.adam.Adam'>,50000,overjoyed-lynx-393,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
616e16ea75f749499e8e22ddd8806cc5,13,FINISHED,mlflow-artifacts:/13/616e16ea75f749499e8e22ddd8806cc5/artifacts,2026-07-19 18:10:09.831000+00:00,2026-07-19 21:38:14.281000+00:00,0.4688728451728821,0.5230347514152527,12301.1,0.8548617959022522,0.8525,0.8474400043487549,18.0,0.4886450469493866,1372327,0.001,0.5286,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,512,0.001,min,0.001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,None,2,2000,<class 'torch.optim.adam.Adam'>,50000,treasured-mule-484,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText
b1aa8a094b154f84add6982803151d1a,13,FINISHED,mlflow-artifacts:/13/b1aa8a094b154f84add6982803151d1a/artifacts,2026-07-21 17:52:05.941000+00:00,2026-07-21 20:18:50.851000+00:00,0.3593311905860901,0.530266284942627,8605.5,0.8918341398239136,0.8599,0.8557599782943726,23.0,0.3434005081653595,1339905,0.0001,0.5566,1208579,None,0.5,mean,naf,wordpiece,128,100,1.0,64,0.0001,min,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,epoch,0.0001,0,679,50000,4,2,20000,<class 'torch.optim.adam.Adam'>,50000,victorious-carp-839,/home/onyxia/work/insee_internship/src/train.py,LOCAL,040271ecffc910e0d4ce6d367a6c5860ba5c4701,projet-text-classif,FastText + Label Attention
